,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Market_cap
1067,1067,LNC,Financials,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/lincoln-national-corp-lnc-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/LNC/2021/Q2/,9653474304.0
1068,1068,NRG,Utilities,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/nrg-energy-inc-nrg-q2-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NRG/2021/Q2/,10457105408.0
1069,1069,HII,Industrials,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/huntington-ingalls-industries-inc-hii-q2-2021-earn/,/Users/gyf/Desktop/earning call analysis/HII/2021/Q2/,8200865792.0
1070,1070,ZTS,Health Care,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/zoetis-inc-zts-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZTS/2021/Q2/,77889101824.0
1071,1071,BDX,Health Care,2021-08-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/05/becton-dickinson-and-company-bdx-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/BDX/2021/Q3/,72090083328.0
1072,1072,CNP,Utilities,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/centerpoint-energy-inc-cnp-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/CNP/2021/Q2/,19494035456.0
1073,1073,ALB,Materials,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/albemarle-alb-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ALB/2021/Q2/,26505015296.0
1074,1074,PENN,Consumer Discretionary,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/penn-national-gaming-penn-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/PENN/2021/Q2/,5041346560.0
1075,1075,CAH,Health Care,2021-08-05,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/05/cardinal-health-inc-cah-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CAH/2021/Q4/,15819578368.0
1076,1076,ANSS,Information Technology,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/ansys-inc-anss-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANSS/2021/Q2/,21625657344.0
1077,1077,EVRG,Utilities,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/evergy-inc-evrg-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EVRG/2021/Q2/,15590300672.0
1078,1078,APTV,Consumer Discretionary,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/aptiv-plc-aptv-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APTV/2021/Q2/,25731291136.0
1079,1079,MET,Financials,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/metlife-inc-met-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MET/2021/Q2/,53514596352.0
1080,1080,MRNA,Health Care,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/moderna-inc-mrna-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MRNA/2021/Q2/,55246614528.0
1081,1081,ATO,Utilities,2021-08-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/05/atmos-energy-corporation-ato-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ATO/2021/Q3/,15016898560.0
1082,1082,ABMD,Health Care,2021-08-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/05/abiomed-inc-abmd-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABMD/2022/Q1/,11546810368.0
1083,1083,AES,Utilities,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/the-aes-corp-aes-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AES/2021/Q2/,13374281728.0
1084,1084,RCL,Consumer Discretionary,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/royal-caribbean-rcl-q2-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/RCL/2021/Q2/,15641558016.0
1085,1085,MELI,Consumer Discretionary,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/mercadolibre-meli-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MELI/2021/Q2/,39752105984.0
1086,1086,EA,Communication Services,2021-08-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/05/electronic-arts-ea-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/EA/2022/Q1/,35824873472.0
1087,1087,MGM,Consumer Discretionary,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/mgm-resorts-international-mgm-q2-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MGM/2021/Q2/,14941643776.0
1088,1088,CDAY,Information Technology,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/ceridian-hcm-holding-inc-cday-q2-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CDAY/2021/Q2/,8371051520.0
1089,1089,WYNN,Consumer Discretionary,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/wynn-resorts-wynn-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q2/,7414801920.0
1090,1090,FRT,Real Estate,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/federal-realty-investment-trust-re-frt-q2-2021-ear/,/Users/gyf/Desktop/earning call analysis/FRT/2021/Q2/,8989355008.0
1091,1091,TRMB,Information Technology,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/trimble-inc-trmb-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TRMB/2021/Q2/,16390822912.0
1092,1092,PRU,Financials,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/prudential-financial-pru-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/PRU/2021/Q2/,38189338624.0
1093,1093,DXC,Information Technology,2021-08-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/05/dxc-technology-company-dxc-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DXC/2022/Q1/,7473841664.0
1094,1094,HST,Real Estate,2021-08-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/05/host-hotels-resorts-hst-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/HST/2021/Q2/,14409226240.0
1095,1095,QRVO,Information Technology,2021-08-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/05/qorvo-inc-qrvo-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QRVO/2022/Q1/,11300061184.0
1096,1096,WDC,Information Technology,2021-08-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/04/western-digital-wdc-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WDC/2021/Q4/,18039855104.0
1097,1097,BKNG,Consumer Discretionary,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/booking-holdings-inc-bkng-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/BKNG/2021/Q2/,84008763392.0
1098,1098,DVN,Energy,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/devon-energy-dvn-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DVN/2021/Q2/,48060227584.0
1099,1099,MPC,Energy,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/marathon-petroleum-mpc-q2-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/MPC/2021/Q2/,59385769984.0
1100,1100,OXY,Energy,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/occidental-petroleum-oxy-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/OXY/2021/Q2/,63249195008.0
1101,1101,ETSY,Consumer Discretionary,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/etsy-inc-etsy-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ETSY/2021/Q2/,10981770240.0
1102,1102,MCK,Health Care,2021-08-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/04/mckesson-corporation-mck-q1-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/MCK/2022/Q1/,47655002112.0
1103,1103,PGR,Financials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/progressive-pgr-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PGR/2021/Q2/,64190468096.0
1104,1104,OKE,Energy,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/oneok-oke-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OKE/2021/Q2/,29114898432.0
1105,1105,FLT,Information Technology,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/fleetcor-technologies-inc-flt-q2-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/FLT/2021/Q2/,17553268736.0
1106,1106,ETR,Utilities,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/entergy-corporation-etr-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ETR/2021/Q2/,23955423232.0
1107,1107,GM,Consumer Discretionary,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/general-motors-gm-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2021/Q2/,53864001536.0
1108,1108,HWM,Industrials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/howmet-aerospace-inc-hwm-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/HWM/2021/Q2/,14551045120.0
1109,1109,MCHP,Information Technology,2021-08-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/04/microchip-technology-mchp-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MCHP/2022/Q1/,36582641664.0
1110,1110,KHC,Consumer Staples,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/the-kraft-heinz-co-khc-q2-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/KHC/2021/Q2/,53955682304.0
1111,1111,PSA,Real Estate,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/public-storage-psa-q2-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PSA/2021/Q2/,55968059392.0
1112,1112,NI,Utilities,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/nisource-inc-ni-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NI/2021/Q2/,11950013440.0
1113,1113,PEAK,Real Estate,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/healthpeak-properties-inc-peak-q2-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/PEAK/2021/Q2/,16274583552.0
1114,1114,TT,Industrials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/trane-technologies-plc-tt-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/TT/2021/Q2/,32165292032.0
1115,1115,CRL,Health Care,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/charles-river-laboratories-international-inc-crl-q/,/Users/gyf/Desktop/earning call analysis/CRL/2021/Q2/,11667368960.0
1116,1116,ABC,Health Care,2021-08-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/04/amerisourcebergen-corporation-abc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/ABC/2021/Q3/,32166955008.0
1117,1117,VRSK,Industrials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/verisk-analytics-inc-vrsk-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/VRSK/2021/Q2/,27718080512.0
1118,1118,VMC,Materials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/vulcan-materials-company-vmc-q2-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/VMC/2021/Q2/,21280636928.0
1119,1119,MTCH,Communication Services,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/match-group-inc-mtch-q2-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/MTCH/2021/Q2/,21633669120.0
1120,1120,EMR,Industrials,2021-08-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/04/emerson-electric-co-emr-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EMR/2021/Q3/,50163298304.0
1121,1121,CDW,Information Technology,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/cdw-corp-cdw-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CDW/2021/Q2/,22857574400.0
1122,1122,AIZ,Financials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/assurant-inc-aiz-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AIZ/2021/Q2/,10283154432.0
1123,1123,FMC,Materials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/fmc-corporation-fmc-q2-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/FMC/2021/Q2/,14832401408.0
1124,1124,LUMN,Communication Services,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/lumen-technologies-lumn-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/LUMN/2021/Q2/,11948795904.0
1125,1125,PAYC,Information Technology,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/paycom-software-payc-q2-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/PAYC/2021/Q2/,16795819008.0
1126,1126,GPN,Information Technology,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/global-payments-inc-gpn-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/GPN/2021/Q2/,34794909696.0
1127,1127,ATVI,Communication Services,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/activision-blizzard-atvi-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/ATVI/2021/Q2/,60753342464.0
1128,1128,AKAM,Information Technology,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/akamai-technologies-akam-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/AKAM/2021/Q2/,16072521728.0
1129,1129,O,Real Estate,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/realty-income-o-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/O/2021/Q2/,38505963520.0
1130,1130,COP,Energy,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/conocophillips-cop-q2-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/COP/2021/Q2/,139149230080.0
1131,1131,L,Financials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/loews-corp-l-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/L/2021/Q2/,16007459840.0
1132,1132,MOS,Materials,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/mosaic-mos-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MOS/2021/Q2/,22834518016.0
1133,1133,GPN,Information Technology,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/global-payments-inc-gpn-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/GPN/2021/Q2/,33762275328.0
1134,1134,HSIC,Health Care,2021-08-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/04/henry-schein-hsic-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q2/,11625275392.0
1135,1135,AMGN,Health Care,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/amgen-inc-amgn-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AMGN/2021/Q2/,130275352576.0
1136,1136,LYV,Communication Services,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/live-nation-entertainment-inc-lyv-q2-2021-earnings/,/Users/gyf/Desktop/earning call analysis/LYV/2021/Q2/,19834726400.0
1137,1137,CZR,Consumer Discretionary,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/caesars-entertainment-corp-czr-q2-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CZR/2021/Q2/,11114110976.0
1138,1138,WEC,Utilities,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/wec-energy-group-inc-wec-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q2/,32417255424.0
1139,1139,CLX,Consumer Staples,2021-08-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/03/the-clorox-company-clx-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/CLX/2021/Q4/,19300548608.0
1140,1140,PSX,Energy,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/phillips-66-psx-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q2/,42540650496.0
1141,1141,DVA,Health Care,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/davita-inc-dva-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DVA/2021/Q2/,10179810304.0
1142,1142,VNO,Real Estate,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/vornado-realty-trust-vno-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/VNO/2021/Q2/,6630245376.0
1143,1143,PXD,Energy,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/pioneer-natural-resources-co-pxd-q2-2021-earnings/,/Users/gyf/Desktop/earning call analysis/PXD/2021/Q2/,65618337792.0
1144,1144,PEG,Utilities,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/public-service-enterprise-group-incorporated-peg-q/,/Users/gyf/Desktop/earning call analysis/PEG/2021/Q2/,34415489024.0
1145,1145,SEE,Materials,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/sealed-air-corporation-see-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q2/,9249440768.0
1146,1146,CMI,Industrials,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/cummins-inc-cmi-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CMI/2021/Q2/,28991156224.0
1147,1147,BEN,Financials,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/franklin-resources-inc-ben-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/BEN/2021/Q2/,12463105024.0
1148,1148,LHX,Industrials,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/l3harris-technologies-inc-lhx-q2-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/LHX/2021/Q2/,46089412608.0
1149,1149,ETN,Industrials,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/eaton-corporation-plc-etn-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ETN/2021/Q2/,55453020160.0
1150,1150,IPGP,Information Technology,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/ipg-photonics-corporation-ipgp-q2-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/IPGP/2021/Q2/,5017117696.0
1151,1151,LLY,Health Care,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/eli-lilly-and-company-lly-q2-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/LLY/2021/Q2/,284458909696.0
1152,1152,LDOS,Industrials,2021-08-03,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/03/leidos-holdings-inc-ldos-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LDOS/2021/Q2/,14103518208.0
