,Ticker,Sector,Date,Year,Quarter,Forward_pe,Trailing_pe,Trailing_eps,Market_cap,Target,svd_1,svd_2,svd_3,svd_4,f_k,g_f,d_c,spache,neg_vader,neu_vader,pos_vader,sent_TB,Litigious,Positive,WeakModal,Uncertainty,StrongModal,Negative,Constraining,Target_Class
446,PNC,8,2022-01-18,1,4.0,10.98617,15.223729,10.173,65623470080.0,-3.85466636948332,0.0256476573979236,0.0566712184195862,-0.056341300078566,-0.0250031373460984,-0.7653685860435477,-0.7861658712103247,0.39095278395567323,-0.04935602339189209,0.041,0.688,0.271,0.0880149327622732,-1.015435597697018,-0.69833930186785,-0.48561360921497276,-0.11079674963303483,-0.933704142113031,-0.4086679730508272,-0.45038224430066426,-1
447,JPM,8,2022-01-15,1,4.0,9.873015,7.469416,15.809,358131499008.0,-100.0,0.025592429100155,0.0116778555518933,-0.0339250885070411,-0.0357156767397292,-1.1830187823510432,-0.9915428540991783,-1.0032891856755324,-0.934260619716431,0.052,0.74,0.208,0.1283428696906957,0.5434002416035952,0.2785426266142849,1.9671618822871102,0.8475959538317794,-0.1691227827399583,0.7958921289020542,-0.0948892767287982,-1
448,FRC,8,2022-01-15,1,4.0,16.838593,19.110561,7.263,24901031936.0,-100.0,0.0217290731848948,0.02058383423402,-0.0340357937578626,-0.0316651184166299,-1.921360865423038,-1.7451728994242477,-1.4698180709475832,-1.648718131347654,0.013,0.651,0.336,0.2067159957905814,-0.6611547251286968,-0.30994046283278426,0.3903776377500568,-0.813618065507232,0.08573767038439928,-1.0478223128625601,-0.9480723989012768,-1
449,WFC,8,2022-01-15,1,4.0,11.274064,10.047709,4.192,159990677504.0,-100.0,0.0293387204843261,0.0440946643675442,-0.0447619077246065,-0.0313229391228908,-0.4549539480403168,-0.22731189184162684,-0.7523841367192721,-0.6136577866070594,0.039,0.683,0.278,0.0633261329610214,1.7479552083358871,1.9616042624329029,-0.13521711042896095,2.4449171262731366,-0.1691227827399583,2.5166922745490274,1.8603220449164652,-1
450,C,8,2022-01-15,1,4.0,6.04586,4.4885397,10.558,92163522560.0,-100.0,0.0261420107312127,0.0184321363126387,-0.0348729789280222,-0.0299253604253264,-0.9873726566935421,-0.8637439125715093,-1.4014761143047725,-1.0248111850477284,0.024,0.735,0.242,0.1015070863319271,0.9212998390098044,0.372699920925816,0.3903776377500568,0.4003460255481995,0.34059812350875684,1.545669335219664,-0.41483294754347766,-1
451,BLK,8,2022-01-14,1,4.0,14.1763315,15.881752,37.607,90689699840.0,0.0,0.0257435912216995,-6.521690717198266e-05,-0.025931289119214,-0.0171250933354998,0.30301646685003164,0.42432504840411317,0.8678041690184463,0.42876955929797966,0.027,0.683,0.29,0.0659254225533294,0.02378829517005748,0.5374751859709954,0.21517938835705086,0.2086674848552366,0.850319029757472,0.4640235293844236,0.616096658414934,0
452,DAL,5,2022-01-13,1,4.0,13.176976,0.0,-0.112,24469182464.0,-2.79720234691722,0.0231489526243654,0.0179541949188899,0.0156218748202614,-0.0155779336889422,-0.8993000401711253,-0.892533452345819,-0.9823674133384799,-0.8851903823058805,0.071,0.673,0.256,0.1221262689275789,-0.44858620158770407,0.17261567051381246,0.21517938835705086,-0.49415383101896054,-0.933704142113031,0.30423494443149035,0.5094487681433741,0
453,WBA,4,2022-01-06,2,1.0,8.645099,15.011932,2.933,38135578624.0,2.6697207523683,0.0274030886024298,-0.0101277926494031,-0.0126755776027163,0.0430017759998066,-0.9382979223474823,-1.0924039042169518,-0.5990614344202538,-0.9367594245900975,0.032,0.695,0.273,0.1277893704298199,0.16550064419738594,-0.0627775652650152,0.3903776377500568,0.11282821450875517,0.34059812350875684,-0.06450794392143253,-0.5214808378150375,0
454,STZ,4,2022-01-06,2,3.0,21.035835,64.506454,3.872,47638720512.0,0.5678334195727,0.0188361612187211,-0.020417367533675,-0.0100643416918121,0.0253499274130459,0.3785451652672606,0.4281088745768068,0.6793732627992022,0.6575652464391771,0.023,0.697,0.279,0.0978106072280829,0.18911936903527402,0.7375594363829989,-0.48561360921497276,-0.07885032618420769,-0.1691227827399583,1.6194179128902486,0.616096658414934,0
455,CAG,4,2022-01-06,2,2.0,13.513257,14.379283,2.481,17102744576.0,3.63853643041709,0.0252924374411198,0.0023290542876939,-0.0035286562114886,0.0477267296931098,-0.5167103146940629,-0.407634716550548,-0.5729976491417442,-0.7672659295498055,0.03,0.724,0.246,0.0995903145208701,0.5670189664414833,0.3962392445036988,-0.13521711042896095,0.8795423772806066,-0.6788436889886734,0.9925550026902797,0.5094487681433741,1
456,LW,4,2022-01-06,2,2.0,23.45185,36.251427,1.75,9175274496.0,3.56826626339545,0.0225937822119813,0.0127262771958864,0.0030726979374454,0.0386839377689764,-0.23480360164004319,-0.3906780722750186,-0.5879351837906636,-0.0801145492374239,0.08,0.712,0.207,0.0709827780914738,0.07102574484583364,0.7493290981719403,0.3903776377500568,0.5600781427923351,-0.933704142113031,0.7836006992902901,0.8293924389580536,1
457,PAYX,9,2021-12-23,2,2.0,31.002586,34.051136,3.52,43343699968.0,0.0,0.0268160509222126,0.007599114253519,-0.0150577728690686,-0.0166570353654181,-0.6581775878042168,-0.3648522824965362,0.057404925782308956,-0.45059409459134575,0.019,0.677,0.304,0.0486264822134387,-0.2832551277224875,-0.5688730221894948,-0.48561360921497276,-0.3024752903259977,-0.42398323586431585,-0.6544965652861091,-0.5925794313294107,0
458,CTAS,5,2021-12-22,2,2.0,31.452421,35.232666,11.294,38651224064.0,1.42460424418387,0.026392442964727,-0.0070865540005734,-0.0201888972141872,0.0004138834994948,-0.5841880862629191,-0.5157044396956465,0.24151287060928434,0.0037269200878765284,0.041,0.704,0.255,0.0812481962481962,-0.44858620158770407,-1.2750527295259777,-0.6608118586079786,-1.3247608406884663,-0.933704142113031,-1.0478223128625601,-1.3391146632303295,0
459,FDS,8,2021-12-21,2,1.0,27.405905,35.320988,10.53,14077568000.0,0.54756569236174,0.0243497931179257,-0.0152262185839006,-0.0167268787187277,-0.0091270501886556,0.4158307583804414,0.4514846248504776,0.3040273082164399,0.3560244895532041,0.018,0.686,0.295,0.155566378066378,-0.5666798257771445,-0.7571876108125568,-0.6608118586079786,-0.7177787951607506,-0.42398323586431585,-0.49470798033317587,-0.9480723989012768,0
460,GIS,4,2021-12-21,2,2.0,18.733418,20.235666,3.628,44311584768.0,0.9837064458418501,0.009382350386918,0.0024750580969824,0.019139380472923,-0.0003767785754242,0.48766683644459846,-0.3497906938345261,0.9686240780469503,0.7535364588609456,0.0,0.776,0.224,0.1636363636363636,-2.1491343899156456,-2.028311084018226,-0.6608118586079786,-1.5164393813814292,-0.933704142113031,-2.043428111415452,-1.7301569275593822,0
461,NKE,3,2021-12-21,2,2.0,23.298756,29.446196,3.81,178225528832.0,-0.71415855880407,0.0133839621233205,-0.0210078603967814,-0.0003818289750122,0.0045084475478164,1.1481851900227882,1.091689322467138,0.8128379381677044,1.044376992278142,0.03,0.717,0.253,0.1331937619437619,1.157487087388685,1.3142728640411268,-0.13521711042896095,0.6239709896899894,0.5954585766331144,0.42714924054913134,0.9360403292296134,0
462,CCL,3,2021-12-20,1,4.0,8.340237,0.0,-8.46,16425559040.0,8.67725571480515,0.0187473002131516,0.0129742625413884,0.0258138935147266,-0.0155491009537831,0.7410282746837883,0.8708527939853948,-0.5148676272944661,0.6788037664838887,0.033,0.739,0.228,0.1156836349102535,0.00016957033216940192,0.043149390835457255,-0.13521711042896095,0.11282821450875517,0.850319029757472,-0.052216514309668435,-0.30818505727191786,1
463,DRI,3,2021-12-17,2,2.0,14.908876,18.010008,6.995,15763883008.0,-1.26582582370233,0.023871469493085,-0.0033613862132987,-0.0009343423281785,0.0371093974724675,0.3924639396791395,0.27017119917095145,-0.22491823809521844,0.1982687850970064,0.026,0.67,0.304,0.1878863287250384,-1.0862917722106822,-0.5806426839784361,-0.3104153598219669,-0.813618065507232,0.850319029757472,-0.7159537133449296,-0.45038224430066426,0
464,FDX,5,2021-12-17,2,2.0,9.096221,11.514218,18.181,55569297408.0,-1.90556253311496,0.024650873404249,-0.0136435682816823,0.0105228313926457,-0.0057838046995861,1.296950613683364,1.1647565720277724,0.6747148452290932,0.9604079890788851,0.025,0.682,0.292,0.1353201058201058,0.28359426838682633,0.5021662006041713,0.21517938835705086,-0.142743173081862,0.850319029757472,0.42714924054913134,0.3317022843574411,0
465,LEN,3,2021-12-16,1,4.0,4.407972,5.2634897,14.27,22842793984.0,-2.41563965397185,0.0057708875602953,0.0063058710316329,0.0138799634781792,-0.0081224505893023,0.05158253498809707,-0.6024499593927773,1.9904231222026225,-0.317869017200927,0.052,0.843,0.106,0.0984848484848485,-2.078278215401981,-1.957693113284578,-0.6608118586079786,-1.4206001110349478,-0.933704142113031,-1.908222385686047,-1.6946076308021956,0
466,ADBE,9,2021-12-16,1,4.0,24.646154,40.05289,10.02,191680774144.0,-1.66934794091399,0.0152097383084367,-0.0417906581470457,0.0052316717259298,-0.0391280660997984,0.802294173134707,0.7305683926962533,0.013319988421981259,0.409040428578673,0.012,0.68,0.309,0.1696689980831771,1.6062428593085587,5.068794974713429,0.7407741365360686,3.211631289044988,5.437807185995909,3.57375522116074,2.1091671222167716,0
467,ACN,9,2021-12-16,2,1.0,27.34354,29.703527,9.613,181005107200.0,-1.0883713935875399,0.0277165755206614,-0.0348449814718535,-0.0011433255026877,-0.028376201069021,1.301979676374793,1.2633814093873148,0.6660351623319956,1.3748571774171197,0.025,0.683,0.292,0.1246180727669277,0.16550064419738594,0.05491905262439864,-0.48561360921497276,0.17672106140640945,-0.6788436889886734,-0.4701251211096477,-0.0593399799716116,0
468,NDSN,5,2021-12-16,1,4.0,21.938501,27.24456,7.74,12256646144.0,-0.16878176308328,0.0300152377853582,-0.0016635366486682,-0.0175637775964142,0.046610654788749,1.1071536531473216,1.014962743173785,0.6854378205086694,1.178343647013123,0.023,0.665,0.313,0.1339103317659352,-0.37773002707403985,0.2550033030364022,-0.48561360921497276,-0.3983145606724791,0.850319029757472,-0.39637654343906314,-0.6636780248437839,0
469,COST,4,2021-12-10,2,1.0,35.383953,42.423473,11.63,219290419200.0,-0.28632414733236,0.0228573134046554,0.0095055310187307,0.0025343068110022,0.0084012682767987,-1.4329438400721612,-1.4016196742850284,-1.1680140202320148,-0.8716578763289838,0.07,0.708,0.222,0.1418463845476557,-0.5902985506150326,-0.8748842287019707,-0.13521711042896095,-0.43026098412130626,0.08573767038439928,-0.17513081042730938,-0.6636780248437839,0
470,ORCL,9,2021-12-10,2,2.0,13.251901,19.64578,3.543,185997426688.0,-1.69540866251127,0.0159619851355983,-0.0398102488650107,0.0046037183830954,-0.0603492436761737,-2.2867599625199073,-2.191457600525715,-2.2133948231969267,-2.0635989291055115,0.049,0.772,0.179,0.0698505676713223,0.047407020007945555,-0.6041820075563189,1.6167653835010982,0.4322924489970266,0.34059812350875684,0.10757207064326482,0.6516459551721205,0
471,AVGO,9,2021-12-10,1,4.0,16.171429,38.842,15.0,237893074944.0,-1.58624931095338,0.0258361246687989,-0.0403217334780869,-0.0202797955369477,-0.0416430097895857,-0.9998243876581134,-0.9731325269897827,0.7308747706936083,-0.5345817542700122,0.035,0.795,0.17,0.0593211649461649,-0.6847734499665848,-1.0396594937471502,-0.6608118586079786,-0.7177787951607506,-0.933704142113031,-0.7159537133449296,-0.4859315410578509,0
472,LULU,3,2021-12-09,1,3.0,32.80865,45.55022,6.661,38936977408.0,-1.7605359826989901,0.0272144895168877,-0.0279310035443847,-0.0077693967672702,-0.0029742580599772,-0.8426587554571073,-0.6868439279115942,-0.3227508858636858,-0.6465106087833752,0.026,0.712,0.261,0.0881279075402211,-0.2123989532088233,0.3020819501921677,-0.48561360921497276,0.7837031069341251,-0.1691227827399583,0.1444463594785571,0.11840650381432144,0
473,HRL,4,2021-12-09,1,4.0,25.132076,32.120483,1.66,29086543872.0,2.6785731771771,0.0236681639868196,-0.0098099685358382,0.0072667158721219,0.0342977309518695,-0.005571821801163034,-0.11536208322298055,-0.03217153453213091,-0.19926588696177705,0.021,0.684,0.295,0.1678458806818182,0.6378751409551475,1.2671942168853612,-0.48561360921497276,-0.3983145606724791,-0.933704142113031,0.08298921141973663,0.4028008778718143,0
474,BF.B,4,2021-12-08,2,2.0,0.0,0.0,0.0,0.0,-100.0,0.0195569185272497,-0.0188866178448515,-0.0021327888024451,0.0296906176718279,2.0937540407835677,1.9699451168113988,0.8703086485480092,1.888589695764643,0.043,0.684,0.273,0.104018686661953,-0.047067879343606754,0.219694317669578,-0.8360101080009846,0.3364531786505452,-0.933704142113031,0.5746463958903004,0.5805473616577473,-1
475,CPB,4,2021-12-08,2,1.0,17.408934,16.236782,3.121,15284324352.0,0.83671637293894,0.0261827327687156,0.0018668223334586,-0.0155044721916878,0.0540680575740446,1.7119102521889062,1.5754243261580585,1.2212173841252654,1.9712774330028655,0.058,0.721,0.221,0.091115752406797,0.9685372886855805,0.619862818493585,-0.13521711042896095,0.5920245662411623,-0.933704142113031,2.049617949301992,0.7938431422008669,0
476,AZO,3,2021-12-07,2,1.0,17.307364,19.703127,102.569,40164048896.0,-1.71528347716139,0.0317066066675272,-0.0062328824913244,-0.0015781305794003,0.0383968728240361,0.0195390668662677,0.08514487146694927,-1.0113017485983868,-0.4010522869273858,0.033,0.664,0.303,0.1379954866562009,0.3780691677383786,0.5727841713378196,0.5655758871430627,0.5600781427923351,0.34059812350875684,0.7098521216197056,0.01175861354276162,0
477,DOCU,9,2021-12-06,2,3.0,34.597675,0.0,-0.576,14890774528.0,-3.66972379768636,0.0278915917638497,-0.0372418290163404,-0.0071432832555792,-0.0312087753000571,-0.4715492395225254,-0.3367633565319969,-0.6351623977744725,-0.5599391717667674,0.039,0.681,0.28,0.1273639455782313,-0.2123989532088233,-0.4276370807221981,-0.6608118586079786,-0.5261002544677877,-0.6788436889886734,-0.6913708541214014,-0.30818505727191786,-1
478,KR,4,2021-12-03,1,3.0,15.654866,40.056602,1.325,39115620352.0,3.86829448162717,0.0238432209568943,0.001949360205359,0.0082981780458626,0.01487288484994,-0.39115449724996465,-0.07498355132964905,-1.0211754403632827,-0.8202225589080283,0.029,0.671,0.3,0.1815550065876152,-0.7083921748044729,-0.003929256320308281,-0.8360101080009846,-0.36636813722365197,-0.1691227827399583,-0.12596509198025302,-0.0948892767287982,1
479,COO,11,2021-12-03,1,4.0,20.026333,5.5208755,59.16,16201377792.0,2.14781992914148,0.0177561921452848,-0.0191127669284545,-0.0016192294533396,0.0026241748279653,-0.32690695120776186,-0.32083675840934317,0.1258350598177127,-0.10143880279782971,0.029,0.688,0.284,0.174712977994228,-0.25963640288459944,-0.38055843356643254,-0.3104153598219669,0.17672106140640945,-0.6788436889886734,-0.8019937206272783,-0.1304385734859848,0
480,MRVL,9,2021-12-03,2,3.0,25.372145,0.0,-0.545,46603075584.0,2.20122508421632,0.0199992888544338,-0.0243864439796494,-0.0178739351983342,-0.0235065208403132,-0.2919110919038156,-0.4327652157262311,0.1801250049873218,-0.2447286781005742,0.037,0.706,0.257,0.1412549754496062,0.2363568187110502,0.9494133485839438,-0.48561360921497276,-0.04690390273538055,-0.42398323586431585,0.05840635219620843,0.3672515811146277,0
481,ULTA,3,2021-12-03,1,3.0,22.013409,25.293533,15.603,21277898752.0,2.95926494214139,0.0120372256068874,-0.0083443692087421,-0.0014627921960349,0.0128906269094581,-0.5745385592655575,-0.8357858202383056,0.015663421413427265,-0.5356876923536461,0.019,0.566,0.415,0.1989115912822809,-1.1335292218864583,-1.1102774644807984,-0.6608118586079786,-1.1969751468931578,-0.6788436889886734,-0.9986565944155038,-1.1613681794443964,0
482,DG,3,2021-12-02,1,3.0,20.846222,22.905386,10.231,54258593792.0,2.8682649142450503,0.0255982650691456,-0.0157568794335212,0.0042663799266128,0.0320204831227106,1.77693262957278,1.894715072000972,0.6274282573633722,1.5155478676066119,0.041,0.677,0.283,0.1279021044400626,0.3072129932247144,0.9141043632171196,0.3903776377500568,0.9434352241782609,0.34059812350875684,0.31652637404325445,0.5094487681433741,0
483,SPLK,9,2021-12-02,2,3.0,-71.98507,0.0,-8.24,15299128320.0,-2.31782340652862,0.0189166170927011,-0.04411312290756,-0.0014055534341399,-0.0609918518865436,-0.4302747944411997,-0.3232509980674411,-0.2548465544732995,-0.20166198501918,0.046,0.72,0.234,0.105808553923308,-0.5902985506150326,-0.5924123457673774,-0.3104153598219669,-0.43026098412130626,1.1051794828818295,-0.50699940994494,-0.8058752118725303,0
484,CRWD,9,2021-12-02,2,3.0,161.88889,0.0,-0.941,33572937728.0,-5.87532968385772,0.023765763661549,-0.0167320389418194,-0.0113036380753063,-0.036781419935466,0.06325865890974446,0.039478472013973157,-0.21030765844501528,-0.032584286683399716,0.037,0.718,0.245,0.0979864718614718,1.5826241344706706,0.4433178916594643,-0.13521711042896095,0.24061390830406373,1.1051794828818295,-0.07679937353319663,0.22505439408588127,-1
485,OKTA,9,2021-12-02,2,3.0,-182.7755,0.0,-4.814,13900967936.0,-2.97947217475073,0.0181494653610818,-0.0348716245553383,0.0359587829860593,-0.0561741909028513,-1.932472712336779,-2.0349879825452244,-2.4720911876109204,-1.989218457875515,0.017,0.673,0.31,0.1809473662982978,3.9917340679352544,4.080143384442352,6.872712865291275,4.840898884935173,4.418365373498478,2.320029400760802,3.4955896957470487,0
486,SNPS,9,2021-12-02,1,4.0,30.300442,56.68503,4.81,42000584704.0,-1.4613823527640502,0.0197840739564719,-0.0379723830406408,0.009911299059556,-0.031653786558812,0.6892477692045788,0.6034299908449879,0.9489312731866344,0.5874016981051166,0.022,0.7,0.278,0.1476145210936086,-0.14154277869515905,0.5963234949157022,-0.13521711042896095,-0.3024752903259977,0.34059812350875684,-0.6544965652861091,-0.1304385734859848,0
487,ZS,9,2021-12-01,2,1.0,151.31183,0.0,-2.172,19622686720.0,4.32419161406737,0.022149646312227,-0.02984675689464,-0.0037829069702749,-0.0474410542568959,-0.5624443177596775,-0.4693931690783709,0.32127861199604274,-0.32616897783368104,0.048,0.674,0.278,0.1050025252525252,0.5906376912793714,-0.09808655063183935,-0.6608118586079786,-0.5261002544677877,-0.42398323586431585,-0.27346224732142216,-0.27263576051473126,1
488,HPE,9,2021-12-01,1,4.0,7.3233943,6.1841087,2.58,20656236544.0,5.48909029470281,0.0253551510698442,-0.0499137308035236,-0.0046982375763343,-0.0150630881111465,-0.13112086560642947,-0.25559807936004975,0.4501072639753202,-0.017970992659737166,0.042,0.686,0.271,0.1669578227415216,0.519781516765707,1.2083459079406542,-0.3104153598219669,-0.3983145606724791,0.5954585766331144,0.5377721070550082,1.789223451402092,1
489,CRM,9,2021-12-01,2,3.0,34.813164,90.13751,1.818,163121659904.0,3.8568637006088404,0.013544516660377,-0.023153848360614,0.0111781907671746,-0.0289869884945561,-1.3502807284827076,-1.4572572694876518,-1.4495338876749113,-1.2830568524366188,0.021,0.719,0.261,0.2275082972582969,-0.0943053290193829,1.0318009811065334,0.5655758871430627,0.8475959538317794,0.34059812350875684,0.40256638132560313,-0.023790683214424988,1
490,EQIX,1,2021-11-30,1,0.0,84.04722,136.94919,4.743,58838310912.0,-1.0773208407401,0.01341406323406,-0.0227034066558917,0.0496860711531564,-0.0417577760358493,-0.8211254934615977,-0.6798706541865591,-3.311548542911152,-1.2725123271902397,0.03,0.695,0.275,0.1359496349421722,-0.424967476749816,-0.08631688884289797,1.2663688847150862,2.4449171262731366,2.6343422016279754,0.27965208520796214,1.6825755611305322,0
