,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_eps
387,387,MO,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/altria-group-mo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MO/2021/Q4/,1.494
388,388,LUV,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/southwest-airlines-luv-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/LUV/2021/Q4/,-0.003
389,389,DOW,Materials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/the-dow-chemical-company-dow-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/DOW/2021/Q4/,7.705
390,390,MA,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/mastercard-ma-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MA/2021/Q4/,8.13
391,391,TXT,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/textron-txt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TXT/2021/Q4/,3.4
392,392,CCI,Real Estate,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/crown-castle-international-cci-q4-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CCI/2021/Q4/,2.871
393,393,MKC,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/mccormick-mkc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q4/,2.82
394,394,MMC,Financials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/marsh-mclennan-mmc-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MMC/2021/Q4/,5.29
395,395,LRCX,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/lam-research-lrcx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LRCX/2021/Q4/,29.588
396,396,TSLA,Consumer Discretionary,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/tesla-tsla-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q4/,3.062
397,397,EW,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/edwards-lifesciences-ew-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EW/2021/Q4/,2.325
398,398,NOW,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/service-now-now-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NOW/2021/Q4/,1.091
399,399,VRTX,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/vertex-pharmaceuticals-vrtx-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/VRTX/2021/Q4/,8.338
400,400,STX,Information Technology,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/seagate-technology-stx-q2-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q2/,6.795
401,401,KMB,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/kimberly-clark-kmb-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/KMB/2021/Q4/,5.882
402,402,INTC,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/intel-intc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTC/2021/Q4/,5.158
403,403,APH,Information Technology,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/amphenol-aph-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APH/2021/Q4/,2.38
404,404,T,Communication Services,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/att-t-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2021/Q4/,0.129
405,405,NSC,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/norfolk-southern-nsc-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/NSC/2021/Q4/,11.619
406,406,BA,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/boeing-ba-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BA/2021/Q4/,-14.511
407,407,LVS,Consumer Discretionary,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/las-vegas-sands-lvs-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q4/,-1.499
408,408,ROL,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/rollins-rol-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ROL/2021/Q4/,0.707
409,409,GLW,Information Technology,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/corning-glw-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2021/Q4/,1.004
410,410,ANTM,Health Care,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/anthem-antm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2021/Q4/,22.228
411,411,ABT,Health Care,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/abbott-laboratories-abt-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2021/Q4/,4.03
412,412,GD,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/general-dynamics-gd-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GD/2021/Q4/,11.652
413,413,MSFT,Information Technology,2022-01-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/26/microsoft-msft-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q2/,8.939
414,414,COF,Financials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/capital-one-financial-cof-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2021/Q4/,26.739
415,415,FFIV,Information Technology,2022-01-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/26/f5-networks-ffiv-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FFIV/2022/Q1/,5.34
416,416,LMT,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/lockheed-martin-lmt-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LMT/2021/Q4/,21.709
417,417,AXP,Financials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/american-express-axp-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2021/Q4/,9.573
418,418,MMM,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/3m-mmm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2021/Q4/,10.111
419,419,ADM,Consumer Staples,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/archer-daniels-midland-adm-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ADM/2021/Q4/,4.63
420,420,JNJ,Health Care,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/johnson-johnson-jnj-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q4/,6.691
421,421,RTX,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/raytheon-technologies-rtx-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/RTX/2021/Q4/,2.2
422,422,NEE,Utilities,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/nextera-energy-nee-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NEE/2021/Q4/,0.614
423,423,GE,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/general-electric-ge-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GE/2021/Q4/,-0.419
424,424,ZION,Financials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/zions-bancorporation-zion-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ZION/2021/Q4/,7.078
425,425,IBM,Information Technology,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/ibm-ibm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2021/Q4/,5.283
426,426,HAL,Energy,2022-01-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/24/halliburton-hal-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2021/Q4/,0.447
427,427,SLB,Energy,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/schlumberger-slb-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SLB/2021/Q4/,1.164
428,428,HBAN,Financials,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/huntington-bancshares-hban-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/HBAN/2021/Q4/,0.892
429,429,PPG,Materials,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/ppg-industries-ppg-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PPG/2021/Q4/,5.951
430,430,NFLX,Communication Services,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/netflix-nflx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2021/Q4/,11.091
431,431,SIVB,Financials,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/svb-financial-group-sivb-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q4/,32.595
432,432,ISRG,Health Care,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/intuitive-surgical-isrg-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2021/Q4/,4.638
433,433,RF,Financials,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/regions-financial-rf-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/RF/2021/Q4/,2.669
434,434,MTB,Financials,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/m-t-bank-mtb-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2021/Q4/,13.946
435,435,AAL,Industrials,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/american-airlines-group-aal-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/AAL/2021/Q4/,-5.184
436,436,FITB,Financials,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/fifth-third-bancorp-fitb-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/FITB/2021/Q4/,3.618
437,437,KEY,Financials,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/keycorp-key-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KEY/2021/Q4/,2.567
438,438,KMI,Energy,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/kinder-morgan-kmi-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2021/Q4/,0.768
439,439,PLD,Real Estate,2022-01-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/20/prologis-pld-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2021/Q4/,2.644
440,440,BAC,Financials,2022-01-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/19/bank-of-america-bac-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q4/,3.34
441,441,UNH,Health Care,2022-01-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/19/unitedhealth-group-unh-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2021/Q4/,16.111
442,442,CFG,Financials,2022-01-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/19/citizens-financial-group-cfg-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/CFG/2021/Q4/,4.98
443,443,JBHT,Industrials,2022-01-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/19/jb-hunt-transport-services-jbht-q4-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/JBHT/2021/Q4/,6.3
444,444,SBNY,Financials,2022-01-18,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/18/signature-bank-sbny-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2021/Q4/,13.954
445,445,PNC,Financials,2022-01-18,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/18/pnc-financial-services-pnc-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2021/Q4/,10.173
446,446,JPM,Financials,2022-01-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/15/jpmorgan-chase-jpm-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2021/Q4/,15.809
447,447,FRC,Financials,2022-01-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/15/first-republic-bank-frc-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2021/Q4/,7.263
448,448,WFC,Financials,2022-01-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/15/wells-fargo-wfc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q4/,4.192
449,449,C,Financials,2022-01-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/15/citigroup-c-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2021/Q4/,10.558
450,450,BLK,Financials,2022-01-14,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/14/blackrock-blk-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BLK/2021/Q4/,37.607
451,451,DAL,Industrials,2022-01-13,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/13/delta-air-lines-dal-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2021/Q4/,-0.112
452,452,WBA,Consumer Staples,2022-01-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/06/walgreens-boots-alliance-wba-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/WBA/2022/Q1/,2.933
453,453,STZ,Consumer Staples,2022-01-06,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/01/06/constellation-brands-stz-q3-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q3/,3.872
454,454,CAG,Consumer Staples,2022-01-06,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/06/conagra-brands-inc-cag-q2-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q2/,2.481
455,455,LW,Consumer Staples,2022-01-06,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/06/lamb-weston-holdings-inc-lw-q2-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q2/,1.75
456,456,PAYX,Information Technology,2021-12-23,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/23/paychex-payx-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q2/,3.52
457,457,CTAS,Industrials,2021-12-22,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/22/cintas-corporation-ctas-q2-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CTAS/2022/Q2/,11.294
458,458,FDS,Financials,2021-12-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/12/21/factset-research-systems-inc-fds-q1-2022-earnings/,/Users/gyf/Desktop/earning call analysis/FDS/2022/Q1/,10.53
459,459,GIS,Consumer Staples,2021-12-21,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/21/general-mills-inc-gis-q2-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/GIS/2022/Q2/,3.628
460,460,NKE,Consumer Discretionary,2021-12-21,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/21/nike-inc-nke-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2022/Q2/,3.81
461,461,CCL,Consumer Discretionary,2021-12-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/20/carnival-corporation-ccl-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q4/,-8.46
462,462,DRI,Consumer Discretionary,2021-12-17,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/17/darden-restaurants-inc-dri-q2-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DRI/2022/Q2/,6.995
463,463,FDX,Industrials,2021-12-17,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/17/fedex-corporation-fdx-q2-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/FDX/2022/Q2/,18.181
464,464,LEN,Consumer Discretionary,2021-12-16,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/16/lennar-len-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LEN/2021/Q4/,14.27
465,465,ADBE,Information Technology,2021-12-16,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/16/adobe-inc-adbe-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ADBE/2021/Q4/,10.02
466,466,ACN,Information Technology,2021-12-16,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/12/16/accenture-plc-acn-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ACN/2022/Q1/,9.613
467,467,NDSN,Industrials,2021-12-16,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/16/nordson-corporation-ndsn-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/NDSN/2021/Q4/,7.74
468,468,COST,Consumer Staples,2021-12-10,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/12/10/costco-wholesale-cost-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/COST/2022/Q1/,11.63
469,469,ORCL,Information Technology,2021-12-10,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/10/oracle-orcl-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ORCL/2022/Q2/,3.543
470,470,AVGO,Information Technology,2021-12-10,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/10/broadcom-ltd-avgo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AVGO/2021/Q4/,15.0
471,471,LULU,Consumer Discretionary,2021-12-09,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/12/09/lululemon-athletica-lulu-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LULU/2021/Q3/,6.661
472,472,HRL,Consumer Staples,2021-12-09,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/09/hormel-foods-corporation-hrl-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HRL/2021/Q4/,1.66
473,473,BF.B,Consumer Staples,2021-12-08,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/12/08/brown-forman-corporation-bfb-q2-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/BF.B/2022/Q2/,0.0
474,474,CPB,Consumer Staples,2021-12-08,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/12/08/campbell-soup-company-cpb-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPB/2022/Q1/,3.121
475,475,AZO,Consumer Discretionary,2021-12-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/12/07/autozone-inc-azo-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AZO/2022/Q1/,102.569
476,476,DOCU,Information Technology,2021-12-06,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/12/06/docusign-docu-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q3/,-0.576
477,477,KR,Consumer Staples,2021-12-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/12/03/kroger-kr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KR/2021/Q3/,1.325
478,478,COO,Health Care,2021-12-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/12/03/the-cooper-companies-coo-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/COO/2021/Q4/,59.16
